phenotype_id	phenotype_name	study_id	study_name	study_status	dataset_type	raw_dataset_id	nber_dgrp_lines	nber_sex_female	nber_sex_male	nber_sex_na	is_numeric	is_continuous	summary_type	unit	description
1976	490	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	490 nm absorbance of the supernatant
1977	500	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	500 nm absorbance of the supernatant
1978	510	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	510 nm absorbance of the supernatant
1979	520	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	520 nm absorbance of the supernatant
1980	530	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	530 nm absorbance of the supernatant
1981	540	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	540 nm absorbance of the supernatant
1982	550	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	550 nm absorbance of the supernatant
1983	560	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	560 nm absorbance of the supernatant
1984	570	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	570 nm absorbance of the supernatant
1985	580	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	580 nm absorbance of the supernatant
1986	590	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	590 nm absorbance of the supernatant
1987	600	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	600 nm absorbance of the supernatant
1988	610	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	610 nm absorbance of the supernatant
1989	620	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	620 nm absorbance of the supernatant
1990	630	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	630 nm absorbance of the supernatant
1991	640	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	640 nm absorbance of the supernatant
1992	650	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	650 nm absorbance of the supernatant
1993	660	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	660 nm absorbance of the supernatant
1994	670	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	670 nm absorbance of the supernatant
1995	680	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	680 nm absorbance of the supernatant
1996	690	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	690 nm absorbance of the supernatant
1997	700	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	700 nm absorbance of the supernatant
2088	0.5μg/mL survivorship phenotype	98	Green et al., 2018	accepted	summary		152	0	0	152	true	true	NA	NA	Phenotype survivorship for 0
2089	1μg/mL survivorship phenotype	98	Green et al., 2018	accepted	summary		152	0	0	152	true	true	NA	NA	5%μg/mL Chlorantraniliprole
2090	2μg/mL survivorship phenotype	98	Green et al., 2018	accepted	summary		151	0	0	151	true	true	NA	NA	 Phenotype survivorship for 1.0%μg/mL Chlorantraniliprole
2091	3μg/mL survivorship phenotype	98	Green et al., 2018	accepted	summary		152	0	0	152	true	true	NA	NA	 Phenotype survivorship for 2.0%μg/mL Chlorantraniliprole
2092	4μg/mL survivorship phenotype	98	Green et al., 2018	accepted	summary		152	0	0	152	true	true	NA	NA	 Phenotype survivorship for 3.0%μg/mL Chlorantraniliprole
2093	5μg/mL survivorship phenotype	98	Green et al., 2018	accepted	summary		152	0	0	152	true	true	NA	NA	 Phenotype survivorship for 4.0%μg/mL Chlorantraniliprole
2102	2-Phosphoglyceric Acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	2-Phosphoglyceric Acid Qty. across diets
2103	G1P	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	G1P Qty. across diets
2107	3-Hydroxybutyric Acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	3-Hydroxybutyric Acid Qty. across diets
2108	Succinate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Succinate Qty. across diets 
2109	Alpha-Ketoglutaric Acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Alpha-Ketoglutaric Acid Qty. across diets
2110	Glycine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Glycine Qty. across diets
2111	Sarcosine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Sarcosine Qty. across diets 
2112	Alanine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Alanine Qty. across diets
2113	Cadaverine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Cadaverine Qty. across diets
2114	Serine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Serine Qty. across diets
2115	Proline	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Proline Qty. across diets
2116	5-Aminovalerate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	5-Aminovalerate Qty. across diets
2117	Valine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Valine Qty. across diets
2118	Threonine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Threonine Qty. across diets
2119	Pipecolate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Pipecolate Qty. across diets
2120	Leucine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Leucine Qty. across diets
2121	Asparagine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Asparagine Qty. across diets
2122	Glutamine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Glutamine Qty. across diets
2123	Lysine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Lysine Qty. across diets
2124	Glutamic acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Glutamic acid Qty. across diets
2125	Methionine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Methionine Qty. across diets
2126	Histidine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Histidine Qty. across diets
2127	Phenylalanine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Phenylalanine Qty. across diets 
2128	1/3-Methylhistidine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	1/3-Methylhistidine Qty. across diets 
2129	Arginine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Arginine Qty. across diets 
2130	Tyrosine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Tyrosine Qty. across diets
2131	Cystine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Cystine Qty. across diets
2132	isoValeric Acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	isoValeric Acid Qty. across diets
2133	Aminoisobutyrate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Aminoisobutyrate Qty. across diets 
2134	Betaine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Betaine Qty. across diets 
2135	Taurine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Taurine Qty. across diets
2136	Aspartic Acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Aspartic Acid Qty. across diets 
2137	Carnitine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Carnitine Qty. across diets 
2138	Epinephrine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Epinephrine Qty. across diets 
2139	Glycerate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Glycerate Qty. across diets
2140	D-Leucic Acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	D-Leucic Acid Qty. across diets 
2141	Anthranilate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Anthranilate Qty. across diets 
2142	2-Hydroxyglutarate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	2-Hydroxyglutarate Qty. across diets
2143	Homogentisate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Homogentisate Qty. across diets 
2144	Xanthurenate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Xanthurenate Qty. across diets 
2145	Pantothenate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Pantothenate Qty. across diets 
2146	Cystathionine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Cystathionine Qty. across diets
2147	Tryptophan	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Tryptophan Qty. across diets
2148	L-Kynurenine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	L-Kynurenine Qty. across diets
2149	3-Hydroxykynurenine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	3-Hydroxykynurenine Qty. across diets 
2150	Cytosine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Cytosine Qty. across diets
2151	Histamine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Histamine Qty. across diets
2152	Cytidine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Cytidine Qty. across diets
2153	Uridine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Uridine Qty. across diets
2154	Adenosine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Adenosine Qty. across diets
2155	Inosine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Inosine Qty. across diets
2156	1-Methyladenosine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	1-Methyladenosine Qty. across diets
2157	Guanosine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Guanosine Qty. across diets
2158	1-Methylguanosine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	1-Methylguanosine Qty. across diets
2159	GMP	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	GMP Qty. across diets
2160	Uracil	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Uracil Qty. across diets
2161	Adenine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Adenine Qty. across diets
2162	Hypoxanthine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Hypoxanthine Qty. across diets
2163	Oxypurinol	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Oxypurinol Qty. across diets
2164	Orotate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Orotate Qty. across diets
2165	Allantoin	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Allantoin Qty. across diets
2166	Urate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Urate Qty. across diets
2167	Xanthosine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Xanthosine Qty. across diets
2168	CMP	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	CMP Qty. across diets
2169	AMP	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	AMP Qty. across diets
2170	IMP	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	IMP Qty. across diets
2171	ADP	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	ADP Qty. across diets
2172	Choline	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Choline Qty. across diets
2173	Methylmalonate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Methylmalonate Qty./
2174	4-Pyridoxic acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	4-Pyridoxic acid Qty. across diets
2175	Biotin	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Biotin Qty. across diets
2176	Pyridoxal-5-P	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Pyridoxal-5-P Qty. across diets
2177	Trimethylamine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Trimethylamine Qty. across diets
2178	Acetylcholine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Acetylcholine Qty. across diets
2179	Glycerol-3-P	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Glycerol-3-P Qty. across diets
2180	13-HODE	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	13-HODE Qty. across diets
2181	Arachidonate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Arachidonate Qty. across diets
2182	Acetylcarnitine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Acetylcarnitine Qty. across diets
2183	Myristic Acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Myristic Acid Qty. across diets
2184	Margaric Acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Margaric Acid Qty. across diets
2185	Linoleic Acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Linoleic Acid Qty. across diets
2186	Linolenic Acid	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Linolenic Acid Qty. across diets
2187	Sorbitol	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Sorbitol Qty. across diets
2188	Glyceraldehyde	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Glyceraldehyde Qty. across diets
2189	Inositol	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Inositol Qty. across diets
2190	Glucoronate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Glucoronate Qty. across diets
2191	Lactose	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Lactose Qty. across diets
2192	Sucrose	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Sucrose Qty. across diets
2193	Ornithine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Ornithine Qty. across diets
2194	Citrulline	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Citrulline Qty. across diets
2195	Malondialdehyde	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Malondialdehyde Qty. across diets
2196	Acetoacetate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Acetoacetate Qty. across diets
2197	Putrescine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Putrescine Qty. across diets
2198	Agmatine	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Agmatine Qty. across diets
2199	Ribose-5-P	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Ribose-5-P Qty. across diets
2200	Geranyl Pyrophosphate	100	Jin et al., 2020	accepted	summary		0	0	0	0			NA	NA	Geranyl Pyrophosphate Qty. across diets
2245	f	105	Freda et al., 2019	accepted	raw	1	40	40	40	0	true	false	NA	NA	f
2246	s	105	Freda et al., 2019	accepted	raw	1	40	40	39	0	false	false	NA	NA	s
2247	n	105	Freda et al., 2019	accepted	raw	1	40	40	40	0	true	false	NA	NA	n
2257	AVG PPL1 neurons	113	Davis et al., 2021	accepted	summary		199	0	0	199	true	true	NA	NA	Avg. Number of PPL1 neurons
2296	Temperature	76	Lafuente et al., 2018	accepted	raw	1	200	0	0	200	true	false	NA	NA	
2297	Body part	76	Lafuente et al., 2018	accepted	raw	1	200	0	0	200	false	false	NA	NA	
2298	Length (mm)	76	Lafuente et al., 2018	accepted	raw	1	200	0	0	200	false	false	NA	NA	
2299	Number of Individuals	61	Dembeck et al., 2015	accepted	summary		3	0	0	3	true	true	NA	NA	
2300	Mean(T6)	61	Dembeck et al., 2015	accepted	summary		3	0	0	3	true	true	NA	NA	
2301	Mean(T5)	61	Dembeck et al., 2015	accepted	summary		3	0	0	3	true	true	NA	NA	
2302	SE (T6)	61	Dembeck et al., 2015	accepted	summary		3	0	0	3	true	true	NA	NA	
2303	SE (T5)	61	Dembeck et al., 2015	accepted	summary		3	0	0	3	true	true	NA	NA	
2304	treatment	95	Rohde et al., 2021	accepted	summary		0	0	0	0	false		NA	NA	
2305	fecundity	95	Rohde et al., 2021	accepted	raw	1	6	0	0	6	true	false	NA	NA	
2306	Dessication Survival (in hours)	102	Rajpurohit et al., 2018	accepted	summary		175	175	175	0	true	true	NA	NA	
2307	Infection Status	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2308	Inversion Status (yes/no)	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2309	In(2L)t	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2310	In(2R)NS	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2311	In(2R)Y1	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2312	In(2R)Y2	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2313	In(2R)Y3	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2314	In(2R)Y4	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2315	In(2R)Y5	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2316	In(2R)Y6	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2317	In(2R)Y7	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2318	In(3L)P	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2319	In(3L)M	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2320	In(3L)Y	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2321	In(3R)P	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2322	In(3R)K	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2323	In(3R)Mo	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2324	In(3R)C	102	Rajpurohit et al., 2018	accepted	summary		175	0	175	0	false	false	NA	NA	
2325	wing.size	106	Okada et al., 2019	accepted	summary		32	32	32	0	false	false	NA	NA	
2326	absoluteCS	106	Okada et al., 2019	accepted	summary		32	32	32	0	true	true	NA	NA	
2327	relativeCS	106	Okada et al., 2019	accepted	summary		32	32	32	0	true	true	NA	NA	
2328	N	107	Rolandi et al., 2018	accepted	summary		34	34	34	0	true		NA	NA	
2329	mean	107	Rolandi et al., 2018	accepted	summary		34	34	34	0	true	true	NA	NA	
2330	se	107	Rolandi et al., 2018	accepted	summary		34	34	34	0	true	false	NA	NA	
2331	Cohort	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	true	false	NA	NA	
2332	Interaction Estimate	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	false	false	NA	NA	
2333	Interaction p-value	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	false	false	NA	NA	
2334	Mating Estimate (virgin effect)	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	false	false	NA	NA	
2335	Mating p-value	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	false	false	NA	NA	
2336	Sex Estimate (male effect)	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	false	false	NA	NA	
2337	Sex p-value	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	false	false	NA	NA	
2338	Age (hours)	120	Hoffman et al., 2021	accepted	raw	1	16	0	0	16	false	false	NA	NA	
2339	Age_hours	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	true	true	NA	NA	
2340	Mating_status	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	false	false	NA	NA	
2341	Mean longevities mated	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	false	false	NA	NA	
2342	mn_Longevity_Virgin	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	true	true	mean	NA	
2343	Median longevities mated	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	false	false	NA	NA	
2344	Median longevities virgin	120	Hoffman et al., 2021	accepted	raw	1	12	0	0	12	false	false	NA	NA	
2345	Deaths	120	Hoffman et al., 2021	accepted	summary		0	0	0	0	true		NA	NA	
2346	Mating Status	120	Hoffman et al., 2021	accepted	raw	1	16	0	0	16	false	false	NA	NA	
2347	WolbachiaStatus	17	Huang et al., 2014	integrated	summary		205	0	0	205	true	false	NA	NA	Wolbachia infection status (2 = infected, 1 = not infected)
2348	Block	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	false	false	NA	NA	
2349	Climb_Decline	44	Zhao et al., 2022	accepted	raw	1	17	0	0	17	true	false	NA	NA	
2350	Climb_Week3	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2351	Climb_Week4	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2352	Climb_Week5	44	Zhao et al., 2022	accepted	raw	1	17	0	0	17	true	false	NA	NA	
2353	Climb_Week6	44	Zhao et al., 2022	accepted	raw	1	17	0	0	17	true	false	NA	NA	
2354	LogMAlpha	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2355	LogMiu45	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2356	LogMiu60	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2357	MBeta	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2358	Makeham	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2359	MeanLS	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2360	MedianLS	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2361	RepOutput_Day08	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2362	RepOutput_Day12	44	Zhao et al., 2022	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2363	additional_code	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	false	false	NA	NA	
2364	alias	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	false	false	NA	NA	
2365	diet	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	false	false	NA	NA	
2366	block	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	false	false	NA	NA	
2367	code	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	false	false	NA	NA	
2368	image	89	Bonfini et al., 2021	accepted	raw	1	0	0	0	0	true	false	NA	NA	
2369	Gut_Number	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	true	false	NA	NA	
2370	anteriorLength	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	true	false	NA	NA	
2371	middleLength	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	true	false	NA	NA	
2372	posteriorLength	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	true	false	NA	NA	
2373	anteriorwidth	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	true	false	NA	NA	
2374	posteriorwidth	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	true	false	NA	NA	
2375	totalLength	89	Bonfini et al., 2021	accepted	raw	1	200	0	0	200	true	false	NA	NA	
2376	W2 Vial 1 ascension (cm)	48	Lavoy et al., 2018	accepted	summary		148	0	0	148	true	true	NA	NA	
2377	W2 Vial 2 ascension (cm)	48	Lavoy et al., 2018	accepted	summary		148	0	0	148	true	true	NA	NA	
2378	W2 Vial 3 ascension (cm)	48	Lavoy et al., 2018	accepted	summary		148	0	0	148	true	true	NA	NA	
2379	W2 Vial 4 ascension (cm)	48	Lavoy et al., 2018	accepted	summary		132	0	0	132	true	true	NA	NA	
2380	Week 2 mean ascension (cm)	48	Lavoy et al., 2018	accepted	summary		148	0	0	148	true	true	NA	NA	
2381	W6 Vial 1 ascension (cm)	48	Lavoy et al., 2018	accepted	summary		147	0	0	147	true	true	NA	NA	
2382	W6 Vial 2 ascension (cm)	48	Lavoy et al., 2018	accepted	summary		148	0	0	148	true	true	NA	NA	
2383	W6 Vial 3 ascension (cm)	48	Lavoy et al., 2018	accepted	summary		147	0	0	147	true	true	NA	NA	
2384	W6 Vial 4 ascension (cm)	48	Lavoy et al., 2018	accepted	summary		132	0	0	132	true	true	NA	NA	
2385	Week 6 mean ascension (cm)	48	Lavoy et al., 2018	accepted	summary		148	0	0	148	true	true	NA	NA	
2386	Allele_11072708	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2387	Allele_11080173	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2388	Allele_11081287	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2389	Allele_13581579	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2390	Allele_13581582	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2391	Allele_13581589	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2392	Allele_13761853	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2393	Allele_13781355	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2394	Allele_14049489	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2395	Allele_14049491	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2396	Allele_14049501	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2397	Allele_3903304	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2398	Allele_4648968	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2399	Allele_9015205	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2400	CG14380 CT value	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2401	CG42404 CT value	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2402	Control Climbing Height	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2403	ControlDA	59	Lovejoy et al., 2021	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2404	DAControl	59	Lovejoy et al., 2021	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2405	DADifference	59	Lovejoy et al., 2021	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2406	DAParaquat	59	Lovejoy et al., 2021	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2407	FBS	59	Lovejoy et al., 2021	accepted	raw	1	75	0	0	75	true	false	NA	NA	
2408	FC	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2409	FP	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2410	PQ Climbing Height	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2411	Paraquat Climbing Height	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2412	ParaquatDA	59	Lovejoy et al., 2021	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2413	RPL32 CT value	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2414	RPL32C	59	Lovejoy et al., 2021	accepted	raw	1	12	0	0	12	true	false	NA	NA	
2415	RPL32P	59	Lovejoy et al., 2021	accepted	raw	1	12	0	0	12	true	false	NA	NA	
